created_at,user,text,text_preprocessed,text_tokens,text_stem,text_lemmatize,pos_tags,text_named_entities
2016-07-07 12:00:55,survive2alive,"More bots on the way!

https://t.co/CUSetWdEWf","More bots on the way 

https   t co CUSetWdEWf","bots,way,https,co,cusetwdewf", More bot on the way http t co CUSetWdEWf, More bot on the way http t co CUSetWdEWf,"[('More', 'JJR'), ('bots', 'NNS'), ('on', 'IN'), ('the', 'DT'), ('way', 'NN'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('CUSetWdEWf', 'NNP')]",['CUSetWdEWf']
2016-07-07 12:00:49,itenterpriseuk,Key trends in #MachineLearning and AI @TechCrunch https://t.co/DxyOIOYNtP  #startups #entrepreneurs #SME,Key trends in  MachineLearning and AI  TechCrunch https   t co DxyOIOYNtP   startups  entrepreneurs  SME,"key,trends,machinelearning,ai,techcrunch,https,co,dxyoioyntp,startups,entrepreneurs,sme", Key trend in MachineLearn and AI TechCrunch http t co DxyOIOYNtP startup entrepreneur SME, Key trend in MachineLearning and AI TechCrunch http t co DxyOIOYNtP startup entrepreneur SME,"[('Key', 'NNP'), ('trends', 'NNS'), ('in', 'IN'), ('MachineLearning', 'NNP'), ('and', 'CC'), ('AI', 'NNP'), ('TechCrunch', 'NNP'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('DxyOIOYNtP', 'NNP'), ('startups', 'NNS'), ('entrepreneurs', 'NNS'), ('SME', 'NNP')]","['Key', 'MachineLearning', 'AI TechCrunch', 'DxyOIOYNtP']"
2016-07-07 12:00:43,DoctorAtlantis,RT @shantanugoel: Next up: Microsoft develops Machine Learning based teenage language email re-writer or whatever.. https://t.co/A54m4AodoS,RT  shantanugoel  Next up  Microsoft develops Machine Learning based teenage language email re writer or whatever   https   t co A54m4AodoS,"rt,shantanugoel,next,microsoft,develops,machine,learning,based,teenage,language,email,writer,whatever,https,co,a54m4aodos", RT shantanugoel Next up Microsoft develop Machin Learn base teenag languag email re writer or whatev http t co A54m4Aodo, RT shantanugoel Next up Microsoft develops Machine Learning based teenage language email re writer or whatever http t co A54m4AodoS,"[('RT', 'NN'), ('shantanugoel', 'NN'), ('Next', 'NNP'), ('up', 'IN'), ('Microsoft', 'NNP'), ('develops', 'NNS'), ('Machine', 'NNP'), ('Learning', 'NNP'), ('based', 'VBD'), ('teenage', 'NN'), ('language', 'NN'), ('email', 'NN'), ('re', 'NN'), ('writer', 'NN'), ('or', 'CC'), ('whatever', 'RB'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('A54m4AodoS', 'NNP')]","['RT', 'Microsoft', 'Machine Learning', 'A54m4AodoS']"
2016-07-07 12:00:42,Arundey3001,Google’s new NHS deal is start of machine learning marketplace https://t.co/2AmnWoK9AG https://t.co/inbLlToPhd,Google   s new NHS deal is start of machine learning marketplace https   t co 2AmnWoK9AG https   t co inbLlToPhd,"google,new,nhs,deal,start,machine,learning,marketplace,https,co,2amnwok9ag,https,co,inblltophd", Googl s new NH deal is start of machin learn marketplac http t co 2AmnWoK9AG http t co inbLlToPhd, Google s new NHS deal is start of machine learning marketplace http t co 2AmnWoK9AG http t co inbLlToPhd,"[('Google', 'NNP'), ('s', 'VBD'), ('new', 'JJ'), ('NHS', 'NNP'), ('deal', 'NN'), ('is', 'VBZ'), ('start', 'NN'), ('of', 'IN'), ('machine', 'NN'), ('learning', 'VBG'), ('marketplace', 'NN'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('2AmnWoK9AG', 'CD'), ('https', 'NNS'), ('t', 'NN'), ('co', 'NN'), ('inbLlToPhd', 'NNP')]","['Google', 'inbLlToPhd']"
2016-07-07 12:00:39,ZdNauksNt,RT @anascer: Interesting article... https://t.co/ToPVXAauMz,RT  anascer  Interesting article    https   t co ToPVXAauMz,"rt,anascer,interesting,article,https,co,topvxaaumz", RT anasc Interest articl http t co ToPVXAauMz, RT anascer Interesting article http t co ToPVXAauMz,"[('RT', 'NN'), ('anascer', 'NN'), ('Interesting', 'NNP'), ('article', 'NN'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('ToPVXAauMz', 'NNP')]","['RT', 'ToPVXAauMz']"
2016-07-07 12:00:37,IELauraD,One-Third of Big #Data #Developers Use #MachineLearning - https://t.co/B48ETWGHgb #dev #technology #DataEast16,One Third of Big  Data  Developers Use  MachineLearning   https   t co B48ETWGHgb  dev  technology  DataEast16,"one,third,big,data,developers,use,machinelearning,https,co,b48etwghgb,dev,technology,dataeast16", One Third of Big Data Develop Use MachineLearn http t co B48ETWGHgb dev technolog DataEast16, One Third of Big Data Developers Use MachineLearning http t co B48ETWGHgb dev technology DataEast16,"[('One', 'CD'), ('Third', 'JJ'), ('of', 'IN'), ('Big', 'NNP'), ('Data', 'NNP'), ('Developers', 'NNP'), ('Use', 'NNP'), ('MachineLearning', 'NNP'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('B48ETWGHgb', 'NNP'), ('dev', 'NN'), ('technology', 'NN'), ('DataEast16', 'NNP')]","['B48ETWGHgb', 'DataEast16']"
2016-07-07 12:00:35,JCIM_ACS,Bayesian &amp; machine learning models to predict invivo activity for Mtb https://t.co/oLAcIP9oG3 @CDDVault @joelfrunner https://t.co/r8fVBDz7QG,Bayesian  amp  machine learning models to predict invivo activity for Mtb https   t co oLAcIP9oG3  CDDVault  joelfrunner https   t co r8fVBDz7QG,"bayesian,amp,machine,learning,models,predict,invivo,activity,mtb,https,co,olacip9og3,cddvault,joelfrunner,https,co,r8fvbdz7qg", Bayesian amp machin learn model to predict invivo activ for Mtb http t co oLAcIP9oG3 CDDVault joelfrunn http t co r8fVBDz7QG, Bayesian amp machine learning model to predict invivo activity for Mtb http t co oLAcIP9oG3 CDDVault joelfrunner http t co r8fVBDz7QG,"[('Bayesian', 'JJ'), ('amp', 'NN'), ('machine', 'NN'), ('learning', 'VBG'), ('models', 'NNS'), ('to', 'TO'), ('predict', 'VB'), ('invivo', 'NN'), ('activity', 'NN'), ('for', 'IN'), ('Mtb', 'NNP'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('oLAcIP9oG3', 'NNP'), ('CDDVault', 'NNP'), ('joelfrunner', 'NN'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('r8fVBDz7QG', 'NNP')]","['Bayesian', 'oLAcIP9oG3', 'r8fVBDz7QG']"
2016-07-07 12:00:27,SandvikCoromant,10 ways machine learning is revolutionizing #manufacturing https://t.co/B3nRBAduyO via @Forbes https://t.co/qDJf8hDmZm,10 ways machine learning is revolutionizing  manufacturing https   t co B3nRBAduyO via  Forbes https   t co qDJf8hDmZm,"10,ways,machine,learning,revolutionizing,manufacturing,https,co,b3nrbaduyo,via,forbes,https,co,qdjf8hdmzm", 10 way machin learn is revolution manufactur http t co B3nRBAduyO via Forb http t co qDJf8hDmZm, 10 way machine learning is revolutionizing manufacturing http t co B3nRBAduyO via Forbes http t co qDJf8hDmZm,"[('10', 'CD'), ('ways', 'NNS'), ('machine', 'NN'), ('learning', 'VBG'), ('is', 'VBZ'), ('revolutionizing', 'VBG'), ('manufacturing', 'NN'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('B3nRBAduyO', 'NNP'), ('via', 'IN'), ('Forbes', 'NNP'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('qDJf8hDmZm', 'NNP')]","['B3nRBAduyO', 'Forbes', 'qDJf8hDmZm']"
2016-07-07 11:59:56,MaureenDataSys,"#O365 amps up advanced security features and threat detection using behavior analytics and machine learning. 
https://t.co/l6MqS3SzHT"," O365 amps up advanced security features and threat detection using behavior analytics and machine learning  
https   t co l6MqS3SzHT","o365,amps,advanced,security,features,threat,detection,using,behavior,analytics,machine,learning,https,co,l6mqs3szht", O365 amp up advanc secur featur and threat detect use behavior analyt and machin learn http t co l6MqS3SzHT, O365 amp up advanced security feature and threat detection using behavior analytics and machine learning http t co l6MqS3SzHT,"[('O365', 'NNP'), ('amps', 'NNS'), ('up', 'IN'), ('advanced', 'JJ'), ('security', 'NN'), ('features', 'NNS'), ('and', 'CC'), ('threat', 'NN'), ('detection', 'NN'), ('using', 'VBG'), ('behavior', 'NN'), ('analytics', 'NNS'), ('and', 'CC'), ('machine', 'NN'), ('learning', 'NN'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('l6MqS3SzHT', 'NNP')]","['O365', 'l6MqS3SzHT']"
2016-07-07 11:59:55,dgodefroyfr,Key trends in machine learning and AI https://t.co/hhyluWU0df,Key trends in machine learning and  AI https   t co hhyluWU0df,"key,trends,machine,learning,ai,https,co,hhyluwu0df", Key trend in machin learn and AI http t co hhyluWU0df, Key trend in machine learning and AI http t co hhyluWU0df,"[('Key', 'NNP'), ('trends', 'NNS'), ('in', 'IN'), ('machine', 'NN'), ('learning', 'NN'), ('and', 'CC'), ('AI', 'NNP'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('hhyluWU0df', 'NNP')]","['Key', 'hhyluWU0df']"
2016-07-07 11:59:48,frato_rt_bot,RT @TechCrunch: Key trends in machine learning and AI https://t.co/QKKJgw7lEw https://t.co/yXfBcdvnaq,RT  TechCrunch  Key trends in machine learning and AI https   t co QKKJgw7lEw https   t co yXfBcdvnaq,"rt,techcrunch,key,trends,machine,learning,ai,https,co,qkkjgw7lew,https,co,yxfbcdvnaq", RT TechCrunch Key trend in machin learn and AI http t co QKKJgw7lEw http t co yXfBcdvnaq, RT TechCrunch Key trend in machine learning and AI http t co QKKJgw7lEw http t co yXfBcdvnaq,"[('RT', 'NN'), ('TechCrunch', 'NN'), ('Key', 'NNP'), ('trends', 'NNS'), ('in', 'IN'), ('machine', 'NN'), ('learning', 'NN'), ('and', 'CC'), ('AI', 'NNP'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('QKKJgw7lEw', 'NNP'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('yXfBcdvnaq', 'NNP')]","['RT', 'TechCrunch Key', 'QKKJgw7lEw', 'yXfBcdvnaq']"
2016-07-07 11:59:38,felixgruninger,"RT @satelena: #BBVA &amp; #UCL together setting up a track on ""Machine Learning for Finance"" at #NIPS. Working against the clock to reach BCN's…",RT  satelena   BBVA  amp   UCL together setting up a track on  Machine Learning for Finance  at  NIPS  Working against the clock to reach BCN s   ,"rt,satelena,bbva,amp,ucl,together,setting,track,machine,learning,finance,nips,working,clock,reach,bcn", RT satelena BBVA amp UCL togeth set up a track on Machin Learn for Financ at NIP Work against the clock to reach BCN s, RT satelena BBVA amp UCL together setting up a track on Machine Learning for Finance at NIPS Working against the clock to reach BCN s,"[('RT', 'NN'), ('satelena', 'NN'), ('BBVA', 'NNP'), ('amp', 'NN'), ('UCL', 'NNP'), ('together', 'RB'), ('setting', 'VBG'), ('up', 'RP'), ('a', 'DT'), ('track', 'NN'), ('on', 'IN'), ('Machine', 'NNP'), ('Learning', 'NNP'), ('for', 'IN'), ('Finance', 'NNP'), ('at', 'IN'), ('NIPS', 'NNP'), ('Working', 'NNP'), ('against', 'IN'), ('the', 'DT'), ('clock', 'NN'), ('to', 'TO'), ('reach', 'VB'), ('BCN', 'NNP'), ('s', 'NNS')]","['RT', 'BBVA', 'Machine Learning', 'NIPS Working', 'BCN']"
2016-07-07 11:59:31,Sardanapale1,https://t.co/H4m9vmBTXo,https   t co H4m9vmBTXo,"https,co,h4m9vmbtxo", http t co H4m9vmBTXo, http t co H4m9vmBTXo,"[('https', 'NNS'), ('t', 'VBD'), ('co', 'NN'), ('H4m9vmBTXo', 'NNP')]",['H4m9vmBTXo']
2016-07-07 11:59:02,ITProjectBoard,RT @BridgeWorksLtd: #Study &gt; One-Third of #BigData Developers Use #MachineLearning https://t.co/vzgliJbC6k via @eWEEKNews,RT  BridgeWorksLtd   Study  gt  One Third of  BigData Developers Use  MachineLearning https   t co vzgliJbC6k via  eWEEKNews,"rt,bridgeworksltd,study,gt,one,third,bigdata,developers,use,machinelearning,https,co,vzglijbc6k,via,eweeknews", RT BridgeWorksLtd Studi gt One Third of BigData Develop Use MachineLearn http t co vzgliJbC6k via eWEEKNew, RT BridgeWorksLtd Study gt One Third of BigData Developers Use MachineLearning http t co vzgliJbC6k via eWEEKNews,"[('RT', 'NN'), ('BridgeWorksLtd', 'NNP'), ('Study', 'NNP'), ('gt', 'NN'), ('One', 'CD'), ('Third', 'JJ'), ('of', 'IN'), ('BigData', 'NNP'), ('Developers', 'NNP'), ('Use', 'NNP'), ('MachineLearning', 'NNP'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('vzgliJbC6k', 'NNP'), ('via', 'IN'), ('eWEEKNews', 'NNP')]","['RT', 'BridgeWorksLtd Study', 'BigData Developers Use', 'vzgliJbC6k', 'eWEEKNews']"
2016-07-07 11:58:34,BarbaraBraehmer,Google buys machine-learning company Moodstocks https://t.co/NWYmHy1Nn3,Google buys machine learning company Moodstocks https   t co NWYmHy1Nn3,"google,buys,machine,learning,company,moodstocks,https,co,nwymhy1nn3", Googl buy machin learn compani Moodstock http t co NWYmHy1Nn3, Google buy machine learning company Moodstocks http t co NWYmHy1Nn3,"[('Google', 'NNP'), ('buys', 'VBZ'), ('machine', 'NN'), ('learning', 'VBG'), ('company', 'NN'), ('Moodstocks', 'NNS'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('NWYmHy1Nn3', 'NNP')]","['Google', 'NWYmHy1Nn3']"
2016-07-07 11:58:32,intercessioaca,Google buys machine-learning company Moodstocks https://t.co/fnV1fvT5Ja,Google buys machine learning company Moodstocks https   t co fnV1fvT5Ja,"google,buys,machine,learning,company,moodstocks,https,co,fnv1fvt5ja", Googl buy machin learn compani Moodstock http t co fnV1fvT5Ja, Google buy machine learning company Moodstocks http t co fnV1fvT5Ja,"[('Google', 'NNP'), ('buys', 'VBZ'), ('machine', 'NN'), ('learning', 'VBG'), ('company', 'NN'), ('Moodstocks', 'NNS'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('fnV1fvT5Ja', 'NNP')]","['Google', 'fnV1fvT5Ja']"
2016-07-07 11:58:29,Bitkom_Startup,Now on @SAP's stage: @NVIDIA_DE @ctmagazin &amp; @mlnoga (SAP) on machine learning and how #AI reinvents  businesses. https://t.co/xYqCGJw63R,Now on  SAP s stage   NVIDIA_DE  ctmagazin  amp   mlnoga  SAP  on machine learning and how  AI reinvents  businesses  https   t co xYqCGJw63R,"sap,stage,nvidia_de,ctmagazin,amp,mlnoga,sap,machine,learning,ai,reinvents,businesses,https,co,xyqcgjw63r", Now on SAP s stage NVIDIA_D ctmagazin amp mlnoga SAP on machin learn and how AI reinvent busi http t co xYqCGJw63R, Now on SAP s stage NVIDIA_DE ctmagazin amp mlnoga SAP on machine learning and how AI reinvents business http t co xYqCGJw63R,"[('Now', 'RB'), ('on', 'IN'), ('SAP', 'NNP'), ('s', 'NNS'), ('stage', 'VBP'), ('NVIDIA_DE', 'NNP'), ('ctmagazin', 'NN'), ('amp', 'NN'), ('mlnoga', 'NN'), ('SAP', 'NNP'), ('on', 'IN'), ('machine', 'NN'), ('learning', 'NN'), ('and', 'CC'), ('how', 'WRB'), ('AI', 'NNP'), ('reinvents', 'NNS'), ('businesses', 'NNS'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('xYqCGJw63R', 'NNP')]","['SAP', 'NVIDIA_DE', 'SAP', 'xYqCGJw63R']"
2016-07-07 11:58:16,RDickinson,“Would You Survive the Titanic? A Guide to Machine Learning in Python” by @Social_Cops https://t.co/3nMh8IsdLr,   Would You Survive the Titanic  A Guide to Machine Learning in Python    by  Social_Cops https   t co 3nMh8IsdLr,"would,survive,titanic,guide,machine,learning,python,social_cops,https,co,3nmh8isdlr", Would You Surviv the Titan A Guid to Machin Learn in Python by Social_Cop http t co 3nMh8IsdLr, Would You Survive the Titanic A Guide to Machine Learning in Python by Social_Cops http t co 3nMh8IsdLr,"[('Would', 'MD'), ('You', 'PRP'), ('Survive', 'VB'), ('the', 'DT'), ('Titanic', 'NNP'), ('A', 'DT'), ('Guide', 'NNP'), ('to', 'TO'), ('Machine', 'NNP'), ('Learning', 'NNP'), ('in', 'IN'), ('Python', 'NNP'), ('by', 'IN'), ('Social_Cops', 'NNP'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('3nMh8IsdLr', 'CD')]","['Machine Learning', 'Python', 'Social_Cops']"
2016-07-07 11:57:33,KsNine996B,RT @RickKing16: The ‘Michael Jordan’ Of Machine Learning Wants To Put Smarter A.I. In Your Home https://t.co/zDfnmisVro #ai https://t.co/67…,RT  RickKing16  The    Michael Jordan    Of Machine Learning Wants To Put Smarter A I  In Your Home https   t co zDfnmisVro  ai https   t co 67   ,"rt,rickking16,michael,jordan,machine,learning,wants,put,smarter,home,https,co,zdfnmisvro,ai,https,co,67", RT RickKing16 The Michael Jordan Of Machin Learn Want To Put Smarter A I In Your Home http t co zDfnmisVro ai http t co 67, RT RickKing16 The Michael Jordan Of Machine Learning Wants To Put Smarter A I In Your Home http t co zDfnmisVro ai http t co 67,"[('RT', 'NN'), ('RickKing16', 'NNP'), ('The', 'NNP'), ('Michael', 'NNP'), ('Jordan', 'NNP'), ('Of', 'NNP'), ('Machine', 'NNP'), ('Learning', 'NNP'), ('Wants', 'NNP'), ('To', 'NNP'), ('Put', 'NNP'), ('Smarter', 'NNP'), ('A', 'NNP'), ('I', 'NNP'), ('In', 'NNP'), ('Your', 'NNP'), ('Home', 'NNP'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('zDfnmisVro', 'NNP'), ('ai', 'NN'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('67', 'CD')]","['RT RickKing16 The Michael Jordan Of Machine Learning Wants To Put', 'zDfnmisVro']"
2016-07-07 11:57:31,salmonday,"RT @Pinboard: Machine learning is like a deep-fat fryer. First time you try it you think “Amazing, I bet this will work on anything!” And i…",RT  Pinboard  Machine learning is like a deep fat fryer  First time you try it you think    Amazing  I bet this will work on anything     And i   ,"rt,pinboard,machine,learning,like,deep,fat,fryer,first,time,try,think,amazing,bet,work,anything", RT Pinboard Machin learn is like a deep fat fryer First time you tri it you think Amaz I bet thi will work on anyth And i, RT Pinboard Machine learning is like a deep fat fryer First time you try it you think Amazing I bet this will work on anything And i,"[('RT', 'NN'), ('Pinboard', 'NNP'), ('Machine', 'NNP'), ('learning', 'NN'), ('is', 'VBZ'), ('like', 'IN'), ('a', 'DT'), ('deep', 'NN'), ('fat', 'NN'), ('fryer', 'NN'), ('First', 'NNP'), ('time', 'NN'), ('you', 'PRP'), ('try', 'VBP'), ('it', 'PRP'), ('you', 'PRP'), ('think', 'VBP'), ('Amazing', 'NNP'), ('I', 'NNP'), ('bet', 'NN'), ('this', 'DT'), ('will', 'MD'), ('work', 'VB'), ('on', 'IN'), ('anything', 'NN'), ('And', 'CC'), ('i', 'PRP')]",['RT Pinboard Machine']
2016-07-07 11:57:22,KsNine996B,RT @verge: Google DeepMind will use machine learning to spot eye diseases early https://t.co/ptxzDoSLVO https://t.co/DiigktMU85,RT  verge  Google DeepMind will use machine learning to spot eye diseases early https   t co ptxzDoSLVO https   t co DiigktMU85,"rt,verge,google,deepmind,use,machine,learning,spot,eye,diseases,early,https,co,ptxzdoslvo,https,co,diigktmu85", RT verg Googl DeepMind will use machin learn to spot eye diseas earli http t co ptxzDoSLVO http t co DiigktMU85, RT verge Google DeepMind will use machine learning to spot eye disease early http t co ptxzDoSLVO http t co DiigktMU85,"[('RT', 'NN'), ('verge', 'NN'), ('Google', 'NNP'), ('DeepMind', 'NNP'), ('will', 'MD'), ('use', 'VB'), ('machine', 'NN'), ('learning', 'NN'), ('to', 'TO'), ('spot', 'VB'), ('eye', 'NN'), ('diseases', 'NNS'), ('early', 'RB'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('ptxzDoSLVO', 'NNP'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('DiigktMU85', 'NNP')]","['RT', 'Google', 'ptxzDoSLVO', 'DiigktMU85']"
2016-07-07 11:57:15,QuickFMS,RT @Ronald_vanLoon: Why Big Data and Machine Learning Are the Future of Computing | #MachineLearning #BigData #… https://t.co/yiKpW6RYim ht…,RT  Ronald_vanLoon  Why Big Data and Machine Learning Are the Future of Computing    MachineLearning  BigData      https   t co yiKpW6RYim ht   ,"rt,ronald_vanloon,big,data,machine,learning,future,computing,machinelearning,bigdata,https,co,yikpw6ryim,ht", RT Ronald_vanLoon Whi Big Data and Machin Learn Are the Futur of Comput MachineLearn BigData http t co yiKpW6RYim ht, RT Ronald_vanLoon Why Big Data and Machine Learning Are the Future of Computing MachineLearning BigData http t co yiKpW6RYim ht,"[('RT', 'NN'), ('Ronald_vanLoon', 'NNP'), ('Why', 'NNP'), ('Big', 'NNP'), ('Data', 'NNP'), ('and', 'CC'), ('Machine', 'NNP'), ('Learning', 'NNP'), ('Are', 'NNP'), ('the', 'DT'), ('Future', 'NNP'), ('of', 'IN'), ('Computing', 'NNP'), ('MachineLearning', 'NNP'), ('BigData', 'NNP'), ('https', 'VBZ'), ('t', 'NN'), ('co', 'NN'), ('yiKpW6RYim', 'NNP'), ('ht', 'NN')]","['RT', 'Ronald_vanLoon Why Big Data', 'Machine Learning', 'yiKpW6RYim']"
2016-07-07 11:56:22,tech_info,Key trends in machine learning and AI - https://t.co/fSjoqrrcy3 https://t.co/vKkTFmigMR,Key trends in machine learning and AI   https   t co fSjoqrrcy3 https   t co vKkTFmigMR,"key,trends,machine,learning,ai,https,co,fsjoqrrcy3,https,co,vkktfmigmr", Key trend in machin learn and AI http t co fSjoqrrcy3 http t co vKkTFmigMR, Key trend in machine learning and AI http t co fSjoqrrcy3 http t co vKkTFmigMR,"[('Key', 'NNP'), ('trends', 'NNS'), ('in', 'IN'), ('machine', 'NN'), ('learning', 'NN'), ('and', 'CC'), ('AI', 'NNP'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('fSjoqrrcy3', 'NNP'), ('https', 'NNS'), ('t', 'VBP'), ('co', 'NN'), ('vKkTFmigMR', 'NNP')]","['Key', 'fSjoqrrcy3', 'vKkTFmigMR']"
